PO_ID     ,PARTNER_GUID_NODE_KEY            ,CURRENCY_CODE,GROSS_AMOUNT        ,NET_AMOUNT          ,TAX_AMOUNT          ,LIFECYCLE_STATUS,OVERALL_STATUS
300001566,74867AD200E41EDBA5D8B06885AF8052  ,EUR          ,222.41,186.9,35.51,N               ,P             
300001567,74867AD200E41EDBA5D8B06885AFA052  ,EUR          ,808.84,679.7,129.14,N               ,P             
300001568,74867AD200E41EDBA5D8B06885ACA052  ,EUR          ,4137.63,3477,660.63,N               ,P             
300001569,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,1995.63,1677,318.63,N               ,P             
300001570,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,11320.47,9513,1807.47,N               ,P             
300001571,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,12848.43,10797,2051.43,N               ,P             
300001572,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,514.08,432,82.08,N               ,P             
300001573,74867AD200E41EDBA5D8B06885ACE052  ,EUR          ,3260.6,2740,520.6,N               ,P             
300001574,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,6117.69,5140.92,976.77,N               ,P             
300001575,74867AD200E41EDBA5D8B06885ACC052  ,EUR          ,14307.48,12023.1,2284.38,N               ,P             
300001576,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,3510.74,2950.2,560.54,N               ,P             
300001577,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,8979.74,7546,1433.74,N               ,P             
300001578,74867AD200E41EDBA5D8B06885AEA052  ,EUR          ,5519.22,4638,881.22,N               ,P             
300001579,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,14102.69,11851,2251.69,N               ,P             
300001580,74867AD200E41EDBA5D8B06885B02052  ,EUR          ,3483.13,2927,556.13,N               ,P             
300001581,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,53780.86,45194,8586.86,N               ,P             
300001582,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,4872.25,4094.33,777.92,N               ,P             
300001583,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,8811.95,7405,1406.95,N               ,P             
300001584,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,5033.7,4230,803.7,N               ,P             
300001585,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,4031.72,3388,643.72,N               ,P             
300001586,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,6282.82,5279.68,1003.14,N               ,P             
300001587,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,12603.29,10591,2012.29,N               ,P             
300001588,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,6178.48,5192,986.48,N               ,P             
300001589,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,7191.17,6043,1148.17,N               ,P             
300001590,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,19331.55,16245,3086.55,N               ,P             
300001591,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,3297.49,2771,526.49,N               ,P             
300001592,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,1463.58,1229.9,233.68,N               ,P             
300001593,74867AD200E41EDBA5D8B06885ABC052  ,EUR          ,7892.07,6631.99,1260.08,N               ,P             
300001594,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,5115.77,4298.97,816.8,N               ,P             
300001595,74867AD200E41EDBA5D8B06885AF6052  ,EUR          ,521.22,438,83.22,N               ,P             
300001596,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,3297.49,2771,526.49,N               ,P             
300001597,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,7775.46,6534,1241.46,N               ,P             
300001598,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,5234.8,4398.99,835.81,N               ,P             
300001599,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,24302.18,20422,3880.18,N               ,P             
300001600,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,5007.75,4208.2,799.55,N               ,P             
300001601,74867AD200E41EDBA5D8B06885AD0052  ,EUR          ,3653.3,3070,583.3,N               ,P             
300001602,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,4074.08,3423.6,650.48,N               ,P             
300001603,74867AD200E41EDBA5D8B06885AEE052  ,EUR          ,4696.93,3947,749.93,N               ,P             
300001604,74867AD200E41EDBA5D8B06885ABC052  ,EUR          ,8509.64,7150.96,1358.68,N               ,P             
300001605,74867AD200E41EDBA5D8B06885ACA052  ,EUR          ,6436.71,5409,1027.71,N               ,P             
300001606,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,2942.87,2473,469.87,N               ,P             
300001607,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,8509.67,7150.98,1358.69,N               ,P             
300001608,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,6053.53,5087,966.53,N               ,P             
300001609,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,1113.84,936,177.84,N               ,P             
300001610,74867AD200E41EDBA5D8B06885AF4052  ,EUR          ,660.4,554.95,105.45,N               ,P             
300001611,74867AD200E41EDBA5D8B06885ACA052  ,EUR          ,4676.7,3930,746.7,N               ,P             
300001612,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,7771.81,6530.93,1240.88,N               ,P             
300001613,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,11816.17,9929.55,1886.62,N               ,P             
300001614,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,4523.19,3801,722.19,N               ,P             
300001615,74867AD200E41EDBA5D8B06885AEA052  ,EUR          ,9935.31,8349,1586.31,N               ,P             
300001616,74867AD200E41EDBA5D8B06885AC0052  ,EUR          ,3982.93,3347,635.93,N               ,P             
300001617,74867AD200E41EDBA5D8B06885ADE052  ,EUR          ,3259.41,2739,520.41,N               ,P             
300001618,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,4249.49,3571,678.49,N               ,P             
300001619,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,7539.84,6336,1203.84,N               ,P             
300001620,74867AD200E41EDBA5D8B06885AC0052  ,EUR          ,11506.11,9669,1837.11,N               ,P             
300001621,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,3752.07,3153,599.07,N               ,P             
300001622,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,549.78,462,87.78,N               ,P             
300001623,74867AD200E41EDBA5D8B06885AC8052  ,EUR          ,2343.94,1969.7,374.24,N               ,P             
300001624,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,6298.57,5292.92,1005.65,N               ,P             
300001625,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,3510.75,2950.2,560.55,N               ,P             
300001626,74867AD200E41EDBA5D8B06885AD4052  ,EUR          ,11738.16,9864,1874.16,N               ,P             
300001627,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,13258.98,11142,2116.98,N               ,P             
300001628,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,16561.23,13917,2644.23,N               ,P             
300001629,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,3422.44,2876,546.44,N               ,P             
300001630,74867AD200E41EDBA5D8B06885AEA052  ,EUR          ,8745.31,7349,1396.31,N               ,P             
300001631,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,5961.53,5009.69,951.84,N               ,P             
300001632,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,31419.57,26403,5016.57,N               ,P             
300001633,74867AD200E41EDBA5D8B06885AD4052  ,EUR          ,7450.59,6261,1189.59,N               ,P             
300001634,74867AD200E41EDBA5D8B06885AD4052  ,EUR          ,3803.24,3196,607.24,N               ,P             
300001635,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,7134.01,5994.96,1139.05,N               ,P             
300001636,74867AD200E41EDBA5D8B06885ABC052  ,EUR          ,8212.15,6900.97,1311.18,N               ,P             
300001637,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,3257.03,2737,520.03,N               ,P             
300001638,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,2645.37,2223,422.37,N               ,P             
300001639,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,7022.19,5901,1121.19,N               ,P             
300001640,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,7650.51,6429,1221.51,N               ,P             
300001641,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,3986.25,3349.79,636.46,N               ,P             
300001642,74867AD200E41EDBA5D8B06885ACE052  ,EUR          ,3778.25,3175,603.25,N               ,P             
300001643,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,9599.61,8066.9,1532.71,N               ,P             
300001644,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,9859.15,8285,1574.15,N               ,P             
300001645,74867AD200E41EDBA5D8B06885AC8052  ,EUR          ,7388.11,6208.5,1179.61,N               ,P             
300001646,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,819.91,689,130.91,N               ,P             
300001647,74867AD200E41EDBA5D8B06885AC0052  ,EUR          ,5922.63,4977,945.63,N               ,P             
300001648,74867AD200E41EDBA5D8B06885AEA052  ,EUR          ,5696.53,4787,909.53,N               ,P             
300001649,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,9157.05,7695,1462.05,N               ,P             
300001650,74867AD200E41EDBA5D8B06885B02052  ,EUR          ,4934.93,4147,787.93,N               ,P             
300001651,74867AD200E41EDBA5D8B06885B02052  ,EUR          ,4934.93,4147,787.93,N               ,P             
300001652,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,2234.12,1877.4,356.72,N               ,P             
300001653,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,4928.98,4142,786.98,N               ,P             
300001654,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,2646.53,2223.97,422.56,N               ,P             
300001655,74867AD200E41EDBA5D8B06885AFA052  ,EUR          ,3527.05,2963.9,563.15,N               ,P             
300001656,74867AD200E41EDBA5D8B06885ABC052  ,EUR          ,3546.16,2979.97,566.19,N               ,P             
300001657,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,6539.05,5495,1044.05,N               ,P             
300001658,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,3340.33,2807,533.33,N               ,P             
300001659,74867AD200E41EDBA5D8B06885ACC052  ,EUR          ,3680.19,3092.6,587.59,N               ,P             
300001660,74867AD200E41EDBA5D8B06885AEA052  ,EUR          ,8745.31,7349,1396.31,N               ,P             
300001661,74867AD200E41EDBA5D8B06885B00052  ,EUR          ,828.24,696,132.24,N               ,P             
300001662,74867AD200E41EDBA5D8B06885AF6052  ,EUR          ,584.29,491,93.29,N               ,P             
300001663,74867AD200E41EDBA5D8B06885AFE052  ,EUR          ,1765.88,1483.93,281.95,N               ,P             
300001664,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,8246.32,6929.68,1316.64,N               ,P             
300001665,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,2992.86,2515,477.86,N               ,P             
300001666,74867AD200E41EDBA5D8B06885AFA052  ,EUR          ,1520.46,1277.7,242.76,N               ,P             
300001667,74867AD200E41EDBA5D8B06885AFA052  ,EUR          ,808.84,679.7,129.14,N               ,P             
300001668,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,2203.88,1852,351.88,N               ,P             
300001669,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,7187.6,6040,1147.6,N               ,P             
300001670,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,3001.18,2522,479.18,N               ,P             
300001671,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,3090.42,2596.99,493.43,N               ,P             
300001672,74867AD200E41EDBA5D8B06885AEE052  ,EUR          ,3919.86,3294,625.86,N               ,P             
300001673,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,1397.06,1174,223.06,N               ,P             
300001674,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,20566.77,17283,3283.77,N               ,P             
300001675,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,36505.63,30677,5828.63,N               ,P             
300001676,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,11252.64,9456,1796.64,N               ,P             
300001677,74867AD200E41EDBA5D8B06885ABC052  ,EUR          ,11666.69,9803.94,1862.75,N               ,P             
300001678,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,7936.89,6669.66,1267.23,N               ,P             
300001679,74867AD200E41EDBA5D8B06885AD0052  ,EUR          ,1651.72,1388,263.72,N               ,P             
300001680,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,13132.36,11035.6,2096.76,N               ,P             
300001681,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,8171.61,6866.9,1304.71,N               ,P             
300001682,74867AD200E41EDBA5D8B06885AC2052  ,EUR          ,8641.78,7262,1379.78,N               ,P             
300001683,74867AD200E41EDBA5D8B06885ADE052  ,EUR          ,15404.55,12945,2459.55,N               ,P             
300001684,74867AD200E41EDBA5D8B06885AEA052  ,EUR          ,2767.94,2326,441.94,N               ,P             
300001685,74867AD200E41EDBA5D8B06885AEA052  ,EUR          ,8745.31,7349,1396.31,N               ,P             
300001686,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,5363.33,4507,856.33,N               ,P             
300001687,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,6375.94,5357.93,1018.01,N               ,P             
300001688,74867AD200E41EDBA5D8B06885AC2052  ,EUR          ,5413.31,4549,864.31,N               ,P             
300001689,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,3283.21,2759,524.21,N               ,P             
300001690,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,16463.09,13834.53,2628.56,N               ,P             
300001691,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,4456.55,3745,711.55,N               ,P             
300001692,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,2069.17,1738.8,330.37,N               ,P             
300001693,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,2308.48,1939.9,368.58,N               ,P             
300001694,74867AD200E41EDBA5D8B06885ACE052  ,EUR          ,6262.97,5263,999.97,N               ,P             
300001695,74867AD200E41EDBA5D8B06885AFA052  ,EUR          ,3980.08,3344.6,635.48,N               ,P             
300001696,74867AD200E41EDBA5D8B06885AC8052  ,EUR          ,2457.23,2064.9,392.33,N               ,P             
300001697,74867AD200E41EDBA5D8B06885AD0052  ,EUR          ,1535.1,1290,245.1,N               ,P             
300001698,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,9599.61,8066.9,1532.71,N               ,P             
300001699,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,22350.58,18782,3568.58,N               ,P             
300001700,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,53414.34,44886,8528.34,N               ,P             
300001701,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,12208.56,10259.3,1949.26,N               ,P             
300001702,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,10491.04,8816,1675.04,N               ,P             
300001703,74867AD200E41EDBA5D8B06885AF4052  ,EUR          ,470,394.96,75.04,N               ,P             
300001704,74867AD200E41EDBA5D8B06885AC8052  ,EUR          ,2755.56,2315.6,439.96,N               ,P             
300001705,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,13132.36,11035.6,2096.76,N               ,P             
300001706,74867AD200E41EDBA5D8B06885AB2052  ,EUR          ,2904.79,2441,463.79,N               ,P             
300001707,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,2354.54,1978.6,375.94,N               ,P             
300001708,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,4347.01,3652.95,694.06,N               ,P             
300001709,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,947.24,796,151.24,N               ,P             
300001710,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,27504.47,23113,4391.47,N               ,P             
300001711,74867AD200E41EDBA5D8B06885AF6052  ,EUR          ,252.28,212,40.28,N               ,P             
300001712,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,108157.91,90889,17268.91,N               ,P             
300001713,74867AD200E41EDBA5D8B06885ADE052  ,EUR          ,19452.93,16347,3105.93,N               ,P             
300001714,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,5822.67,4893,929.67,N               ,P             
300001715,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,13876.59,11661,2215.59,N               ,P             
300001716,74867AD200E41EDBA5D8B06885AE4052  ,EUR          ,60698.33,51007,9691.33,N               ,P             
300001717,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,854.42,718,136.42,N               ,P             
300001718,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,3051.16,2564,487.16,N               ,P             
300001719,74867AD200E41EDBA5D8B06885ACC052  ,EUR          ,7360.39,6185.2,1175.19,N               ,P             
300001720,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,9292.66,7808.95,1483.71,N               ,P             
300001721,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,5015.85,4215,800.85,N               ,P             
300001722,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,3523.59,2961,562.59,N               ,P             
300001723,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,9698.13,8149.69,1548.44,N               ,P             
300001724,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,6117.69,5140.92,976.77,N               ,P             
300001725,74867AD200E41EDBA5D8B06885B00052  ,EUR          ,2277.66,1914,363.66,N               ,P             
300001726,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,20253.8,17020,3233.8,N               ,P             
300001727,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,7575.54,6366,1209.54,N               ,P             
300001728,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,4715.92,3962.96,752.96,N               ,P             
300001729,74867AD200E41EDBA5D8B06885AD2052  ,EUR          ,7848.05,6595,1253.05,N               ,P             
300001730,74867AD200E41EDBA5D8B06885AF6052  ,EUR          ,487.9,410,77.9,N               ,P             
300001731,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,1351.84,1136,215.84,N               ,P             
300001732,74867AD200E41EDBA5D8B06885AEE052  ,EUR          ,8554.91,7189,1365.91,N               ,P             
300001733,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,5682.25,4775,907.25,N               ,P             
300001734,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,3769.92,3168,601.92,N               ,P             
300001735,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,2589.45,2176,413.45,N               ,P             
300001736,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,54034.33,45407,8627.33,N               ,P             
300001737,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,108157.91,90889,17268.91,N               ,P             
300001738,74867AD200E41EDBA5D8B06885AC8052  ,EUR          ,6840.71,5748.5,1092.21,N               ,P             
300001739,74867AD200E41EDBA5D8B06885AE4052  ,EUR          ,63073.57,53003,10070.57,N               ,P             
300001740,74867AD200E41EDBA5D8B06885AFE052  ,EUR          ,2248.99,1889.91,359.08,N               ,P             
300001741,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,3986.25,3349.79,636.46,N               ,P             
300001742,74867AD200E41EDBA5D8B06885ADE052  ,EUR          ,6700.89,5631,1069.89,N               ,P             
300001743,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,10073.19,8464.87,1608.32,N               ,P             
300001744,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,3283.13,2758.94,524.19,N               ,P             
300001745,74867AD200E41EDBA5D8B06885B00052  ,EUR          ,1710.03,1437,273.03,N               ,P             
300001746,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,1864.71,1566.98,297.73,N               ,P             
300001747,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,5601.33,4707,894.33,N               ,P             
300001748,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,3944.81,3314.97,629.84,N               ,P             
300001749,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,3233.23,2717,516.23,N               ,P             
300001750,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,3913.91,3289,624.91,N               ,P             
300001751,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,43534.96,36584,6950.96,N               ,P             
300001752,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,18142.74,15246,2896.74,N               ,P             
300001753,74867AD200E41EDBA5D8B06885ACA052  ,EUR          ,6251.07,5253,998.07,N               ,P             
300001754,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,4467.94,3754.57,713.37,N               ,P             
300001755,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,6362.89,5346.96,1015.93,N               ,P             
300001756,74867AD200E41EDBA5D8B06885AD2052  ,EUR          ,4348.26,3654,694.26,N               ,P             
300001757,74867AD200E41EDBA5D8B06885AFE052  ,EUR          ,1857.5,1560.92,296.58,N               ,P             
300001758,74867AD200E41EDBA5D8B06885AD0052  ,EUR          ,2791.74,2346,445.74,N               ,P             
300001759,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,1427.76,1199.8,227.96,N               ,P             
300001760,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,7261.38,6102,1159.38,N               ,P             
300001761,74867AD200E41EDBA5D8B06885AF8052  ,EUR          ,475.52,399.6,75.92,N               ,P             
300001762,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,15621.13,13127,2494.13,N               ,P             
300001763,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,6320.04,5310.95,1009.09,N               ,P             
300001764,74867AD200E41EDBA5D8B06885AF6052  ,EUR          ,239.19,201,38.19,N               ,P             
300001765,74867AD200E41EDBA5D8B06885ACC052  ,EUR          ,13075.83,10988.1,2087.73,N               ,P             
300001766,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,1942.08,1632,310.08,N               ,P             
300001767,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,117.8,98.99,18.81,N               ,P             
300001768,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,19813.5,16650,3163.5,N               ,P             
300001769,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,8448.47,7099.56,1348.91,N               ,P             
300001770,74867AD200E41EDBA5D8B06885AFA052  ,EUR          ,3980.08,3344.6,635.48,N               ,P             
300001771,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,7625.52,6408,1217.52,N               ,P             
300001772,74867AD200E41EDBA5D8B06885AD0052  ,EUR          ,1535.1,1290,245.1,N               ,P             
300001773,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,1624.35,1365,259.35,N               ,P             
300001774,74867AD200E41EDBA5D8B06885AC0052  ,EUR          ,13781.39,11581,2200.39,N               ,P             
300001775,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,47582.15,39985,7597.15,N               ,P             
300001776,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,18190.34,15286,2904.34,N               ,P             
300001777,74867AD200E41EDBA5D8B06885AB2052  ,EUR          ,9182.04,7716,1466.04,N               ,P             
300001778,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,5806.01,4879,927.01,N               ,P             
300001779,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,1626.37,1366.7,259.67,N               ,P             
300001780,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,2691.78,2262,429.78,N               ,P             
300001781,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,4950.4,4160,790.4,N               ,P             
300001782,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,12020.19,10101,1919.19,N               ,P             
300001783,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,71973.58,60482,11491.58,N               ,P             
300001784,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,8751.26,7354,1397.26,N               ,P             
300001785,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,4938.5,4150,788.5,N               ,P             
300001786,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,3227.24,2711.97,515.27,N               ,P             
300001787,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,8542.94,7178.94,1364,N               ,P             
300001788,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,3485.98,2929.4,556.58,N               ,P             
300001789,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,6127.29,5148.98,978.31,N               ,P             
300001790,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,13274.68,11155.2,2119.48,N               ,P             
300001791,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,1933.73,1624.98,308.75,N               ,P             
300001792,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,2153.9,1810,343.9,N               ,P             
300001793,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,5622.75,4725,897.75,N               ,P             
300001794,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,20476.33,17207,3269.33,N               ,P             
300001795,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,90278.16,75864,14414.16,N               ,P             
300001796,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,12848.43,10797,2051.43,N               ,P             
300001797,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,1067.43,897,170.43,N               ,P             
300001798,74867AD200E41EDBA5D8B06885AEE052  ,EUR          ,5257.42,4418,839.42,N               ,P             
300001799,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,16756.39,14081,2675.39,N               ,P             
300001800,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,7349.35,6175.92,1173.43,N               ,P             
300001801,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,11252.64,9456,1796.64,N               ,P             
300001802,74867AD200E41EDBA5D8B06885B02052  ,EUR          ,3140.41,2639,501.41,N               ,P             
300001803,74867AD200E41EDBA5D8B06885ACA052  ,EUR          ,6251.07,5253,998.07,N               ,P             
300001804,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,3944.82,3314.97,629.85,N               ,P             
300001805,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,125635.44,105576,20059.44,N               ,P             
300001806,74867AD200E41EDBA5D8B06885B00052  ,EUR          ,974.61,819,155.61,N               ,P             
300001807,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,3669.96,3084,585.96,N               ,P             
300001808,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,7677.85,6451.97,1225.88,N               ,P             
300001809,74867AD200E41EDBA5D8B06885AB2052  ,EUR          ,3453.38,2902,551.38,N               ,P             
300001810,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,12644.94,10626,2018.94,N               ,P             
300001811,74867AD200E41EDBA5D8B06885AC0052  ,EUR          ,4598.16,3864,734.16,N               ,P             
300001812,74867AD200E41EDBA5D8B06885AF4052  ,EUR          ,722.23,606.91,115.32,N               ,P             
300001813,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,2354.54,1978.6,375.94,N               ,P             
300001814,74867AD200E41EDBA5D8B06885ADE052  ,EUR          ,10281.6,8640,1641.6,N               ,P             
300001815,74867AD200E41EDBA5D8B06885AE4052  ,EUR          ,213043.32,179028,34015.32,N               ,P             
300001816,74867AD200E41EDBA5D8B06885AF8052  ,EUR          ,222.41,186.9,35.51,N               ,P             
300001817,74867AD200E41EDBA5D8B06885AFA052  ,EUR          ,808.84,679.7,129.14,N               ,P             
300001818,74867AD200E41EDBA5D8B06885ACA052  ,EUR          ,4137.63,3477,660.63,N               ,P             
300001819,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,1995.63,1677,318.63,N               ,P             
300001820,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,11320.47,9513,1807.47,N               ,P             
300001821,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,12848.43,10797,2051.43,N               ,P             
300001822,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,514.08,432,82.08,N               ,P             
300001823,74867AD200E41EDBA5D8B06885ACE052  ,EUR          ,3260.6,2740,520.6,N               ,P             
