NODE_KEY                        ,PO_ID     ,PARTNER_GUID_NODE_KEY            ,CURRENCY_CODE,GROSS_AMOUNT        ,NET_AMOUNT          ,TAX_AMOUNT          ,LIFECYCLE_STATUS,OVERALL_STATUS
74867AD200E41EDBA5D8B0C9E6BB0052,300001642,74867AD200E41EDBA5D8B06885ACE052  ,EUR          ,"3,778.25","3,175.00",603.25,N               ,P             
74867AD200E41EDBA5D8B0C9E6BB2052,300001643,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,"9,599.61","8,066.90","1,532.71",N               ,P             
74867AD200E41EDBA5D8B0C9E6BB4052,300001644,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,"9,859.15","8,285.00","1,574.15",N               ,P             
74867AD200E41EDBA5D8B0C9E6BB6052,300001645,74867AD200E41EDBA5D8B06885AC8052  ,EUR          ,"7,388.11","6,208.50","1,179.61",N               ,P             
74867AD200E41EDBA5D8B0C9E6BB8052,300001646,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,819.91,689,130.91,N               ,P             
74867AD200E41EDBA5D8B0C9E6BBA052,300001647,74867AD200E41EDBA5D8B06885AC0052  ,EUR          ,"5,922.63","4,977.00",945.63,N               ,P             
74867AD200E41EDBA5D8B0C9E6BBC052,300001648,74867AD200E41EDBA5D8B06885AEA052  ,EUR          ,"5,696.53","4,787.00",909.53,N               ,P             
74867AD200E41EDBA5D8B0C9E6BBE052,300001649,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,"9,157.05","7,695.00","1,462.05",N               ,P             
74867AD200E41EDBA5D8B0C9E6BC0052,300001650,74867AD200E41EDBA5D8B06885B02052  ,EUR          ,"4,934.93","4,147.00",787.93,N               ,P             
74867AD200E41EDBA5D8B0C9E6BC2052,300001651,74867AD200E41EDBA5D8B06885B02052  ,EUR          ,"4,934.93","4,147.00",787.93,N               ,P             
74867AD200E41EDBA5D8B0C9E6BC4052,300001652,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,"2,234.12","1,877.40",356.72,N               ,P             
74867AD200E41EDBA5D8B0C9E6BC6052,300001653,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,"4,928.98","4,142.00",786.98,N               ,P             
74867AD200E41EDBA5D8B0C9E6BC8052,300001654,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,"2,646.53","2,223.97",422.56,N               ,P             
74867AD200E41EDBA5D8B0C9E6BCA052,300001655,74867AD200E41EDBA5D8B06885AFA052  ,EUR          ,"3,527.05","2,963.90",563.15,N               ,P             
74867AD200E41EDBA5D8B0C9E6BCC052,300001656,74867AD200E41EDBA5D8B06885ABC052  ,EUR          ,"3,546.16","2,979.97",566.19,N               ,P             
74867AD200E41EDBA5D8B0C9E6BCE052,300001657,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,"6,539.05","5,495.00","1,044.05",N               ,P             
74867AD200E41EDBA5D8B0C9E6BD0052,300001658,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,"3,340.33","2,807.00",533.33,N               ,P             
74867AD200E41EDBA5D8B0C9E6BD2052,300001659,74867AD200E41EDBA5D8B06885ACC052  ,EUR          ,"3,680.19","3,092.60",587.59,N               ,P             
74867AD200E41EDBA5D8B0C9E6BD4052,300001660,74867AD200E41EDBA5D8B06885AEA052  ,EUR          ,"8,745.31","7,349.00","1,396.31",N               ,P             
74867AD200E41EDBA5D8B0C9E6BD6052,300001661,74867AD200E41EDBA5D8B06885B00052  ,EUR          ,828.24,696,132.24,N               ,P             
74867AD200E41EDBA5D8B0C9E6BD8052,300001662,74867AD200E41EDBA5D8B06885AF6052  ,EUR          ,584.29,491,93.29,N               ,P             
74867AD200E41EDBA5D8B0C9E6BDA052,300001663,74867AD200E41EDBA5D8B06885AFE052  ,EUR          ,"1,765.88","1,483.93",281.95,N               ,P             
74867AD200E41EDBA5D8B0C9E6BDC052,300001664,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,"8,246.32","6,929.68","1,316.64",N               ,P             
74867AD200E41EDBA5D8B0C9E6BDE052,300001665,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,"2,992.86","2,515.00",477.86,N               ,P             
74867AD200E41EDBA5D8B0C9E6BE0052,300001666,74867AD200E41EDBA5D8B06885AFA052  ,EUR          ,"1,520.46","1,277.70",242.76,N               ,P             
74867AD200E41EDBA5D8B0C9E6BE2052,300001667,74867AD200E41EDBA5D8B06885AFA052  ,EUR          ,808.84,679.7,129.14,N               ,P             
74867AD200E41EDBA5D8B0C9E6BE4052,300001668,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,"2,203.88","1,852.00",351.88,N               ,P             
74867AD200E41EDBA5D8B0C9E6BE6052,300001669,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,"7,187.60","6,040.00","1,147.60",N               ,P             
74867AD200E41EDBA5D8B0C9E6BE8052,300001670,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,"3,001.18","2,522.00",479.18,N               ,P             
74867AD200E41EDBA5D8B0C9E6BEA052,300001671,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,"3,090.42","2,596.99",493.43,N               ,P             
74867AD200E41EDBA5D8B0C9E6BEC052,300001672,74867AD200E41EDBA5D8B06885AEE052  ,EUR          ,"3,919.86","3,294.00",625.86,N               ,P             
74867AD200E41EDBA5D8B0C9E6BEE052,300001673,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,"1,397.06","1,174.00",223.06,N               ,P             
74867AD200E41EDBA5D8B0C9E6BF0052,300001674,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,"20,566.77","17,283.00","3,283.77",N               ,P             
74867AD200E41EDBA5D8B0C9E6BF2052,300001675,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,"36,505.63","30,677.00","5,828.63",N               ,P             
74867AD200E41EDBA5D8B0C9E6BF4052,300001676,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,"11,252.64","9,456.00","1,796.64",N               ,P             
74867AD200E41EDBA5D8B0C9E6BF6052,300001677,74867AD200E41EDBA5D8B06885ABC052  ,EUR          ,"11,666.69","9,803.94","1,862.75",N               ,P             
74867AD200E41EDBA5D8B0C9E6BF8052,300001678,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,"7,936.89","6,669.66","1,267.23",N               ,P             
74867AD200E41EDBA5D8B0C9E6BFA052,300001679,74867AD200E41EDBA5D8B06885AD0052  ,EUR          ,"1,651.72","1,388.00",263.72,N               ,P             
74867AD200E41EDBA5D8B0C9E6BFC052,300001680,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,"13,132.36","11,035.60","2,096.76",N               ,P             
74867AD200E41EDBA5D8B0C9E6BFE052,300001681,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,"8,171.61","6,866.90","1,304.71",N               ,P             
74867AD200E41EDBA5D8B0C9E6C00052,300001682,74867AD200E41EDBA5D8B06885AC2052  ,EUR          ,"8,641.78","7,262.00","1,379.78",N               ,P             
74867AD200E41EDBA5D8B0C9E6C02052,300001683,74867AD200E41EDBA5D8B06885ADE052  ,EUR          ,"15,404.55","12,945.00","2,459.55",N               ,P             
74867AD200E41EDBA5D8B0C9E6C04052,300001684,74867AD200E41EDBA5D8B06885AEA052  ,EUR          ,"2,767.94","2,326.00",441.94,N               ,P             
74867AD200E41EDBA5D8B0C9E6C06052,300001685,74867AD200E41EDBA5D8B06885AEA052  ,EUR          ,"8,745.31","7,349.00","1,396.31",N               ,P             
74867AD200E41EDBA5D8B0C9E6C08052,300001686,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,"5,363.33","4,507.00",856.33,N               ,P             
74867AD200E41EDBA5D8B0C9E6C0A052,300001687,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,"6,375.94","5,357.93","1,018.01",N               ,P             
74867AD200E41EDBA5D8B0C9E6C0C052,300001688,74867AD200E41EDBA5D8B06885AC2052  ,EUR          ,"5,413.31","4,549.00",864.31,N               ,P             
74867AD200E41EDBA5D8B0C9E6C0E052,300001689,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,"3,283.21","2,759.00",524.21,N               ,P             
74867AD200E41EDBA5D8B0C9E6C10052,300001690,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,"16,463.09","13,834.53","2,628.56",N               ,P             
74867AD200E41EDBA5D8B0C9E6C12052,300001691,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,"4,456.55","3,745.00",711.55,N               ,P             
74867AD200E41EDBA5D8B0C9E6C14052,300001692,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,"2,069.17","1,738.80",330.37,N               ,P             
74867AD200E41EDBA5D8B0C9E6C16052,300001693,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,"2,308.48","1,939.90",368.58,N               ,P             
74867AD200E41EDBA5D8B0C9E6C18052,300001694,74867AD200E41EDBA5D8B06885ACE052  ,EUR          ,"6,262.97","5,263.00",999.97,N               ,P             
74867AD200E41EDBA5D8B0C9E6C1A052,300001695,74867AD200E41EDBA5D8B06885AFA052  ,EUR          ,"3,980.08","3,344.60",635.48,N               ,P             
74867AD200E41EDBA5D8B0C9E6C1C052,300001696,74867AD200E41EDBA5D8B06885AC8052  ,EUR          ,"2,457.23","2,064.90",392.33,N               ,P             
74867AD200E41EDBA5D8B0C9E6C1E052,300001697,74867AD200E41EDBA5D8B06885AD0052  ,EUR          ,"1,535.10","1,290.00",245.1,N               ,P             
74867AD200E41EDBA5D8B0C9E6C20052,300001698,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,"9,599.61","8,066.90","1,532.71",N               ,P             
74867AD200E41EDBA5D8B0C9E6C22052,300001699,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,"22,350.58","18,782.00","3,568.58",N               ,P             
74867AD200E41EDBA5D8B0C9E6C24052,300001700,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,"53,414.34","44,886.00","8,528.34",N               ,P             
74867AD200E41EDBA5D8B0C9E6C26052,300001701,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,"12,208.56","10,259.30","1,949.26",N               ,P             
74867AD200E41EDBA5D8B0C9E6C28052,300001702,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,"10,491.04","8,816.00","1,675.04",N               ,P             
74867AD200E41EDBA5D8B0C9E6C2A052,300001703,74867AD200E41EDBA5D8B06885AF4052  ,EUR          ,470,394.96,75.04,N               ,P             
74867AD200E41EDBA5D8B0C9E6C2C052,300001704,74867AD200E41EDBA5D8B06885AC8052  ,EUR          ,"2,755.56","2,315.60",439.96,N               ,P             
74867AD200E41EDBA5D8B0C9E6C2E052,300001705,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,"13,132.36","11,035.60","2,096.76",N               ,P             
74867AD200E41EDBA5D8B0C9E6C30052,300001706,74867AD200E41EDBA5D8B06885AB2052  ,EUR          ,"2,904.79","2,441.00",463.79,N               ,P             
74867AD200E41EDBA5D8B0C9E6C32052,300001707,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,"2,354.54","1,978.60",375.94,N               ,P             
74867AD200E41EDBA5D8B0C9E6C34052,300001708,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,"4,347.01","3,652.95",694.06,N               ,P             
74867AD200E41EDBA5D8B0C9E6C36052,300001709,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,947.24,796,151.24,N               ,P             
74867AD200E41EDBA5D8B0C9E6C38052,300001710,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,"27,504.47","23,113.00","4,391.47",N               ,P             
74867AD200E41EDBA5D8B0C9E6C3A052,300001711,74867AD200E41EDBA5D8B06885AF6052  ,EUR          ,252.28,212,40.28,N               ,P             
74867AD200E41EDBA5D8B0C9E6C3C052,300001712,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,"108,157.91","90,889.00","17,268.91",N               ,P             
74867AD200E41EDBA5D8B0C9E6C3E052,300001713,74867AD200E41EDBA5D8B06885ADE052  ,EUR          ,"19,452.93","16,347.00","3,105.93",N               ,P             
74867AD200E41EDBA5D8B0C9E6C40052,300001714,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,"5,822.67","4,893.00",929.67,N               ,P             
74867AD200E41EDBA5D8B0C9E6C42052,300001715,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,"13,876.59","11,661.00","2,215.59",N               ,P             
74867AD200E41EDBA5D8B0C9E6C44052,300001716,74867AD200E41EDBA5D8B06885AE4052  ,EUR          ,"60,698.33","51,007.00","9,691.33",N               ,P             
74867AD200E41EDBA5D8B0C9E6C46052,300001717,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,854.42,718,136.42,N               ,P             
74867AD200E41EDBA5D8B0C9E6C48052,300001718,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,"3,051.16","2,564.00",487.16,N               ,P             
74867AD200E41EDBA5D8B0C9E6C4A052,300001719,74867AD200E41EDBA5D8B06885ACC052  ,EUR          ,"7,360.39","6,185.20","1,175.19",N               ,P             
74867AD200E41EDBA5D8B0C9E6C4C052,300001720,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,"9,292.66","7,808.95","1,483.71",N               ,P             
74867AD200E41EDBA5D8B0C9E6C4E052,300001721,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,"5,015.85","4,215.00",800.85,N               ,P             
74867AD200E41EDBA5D8B0C9E6C50052,300001722,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,"3,523.59","2,961.00",562.59,N               ,P             
74867AD200E41EDBA5D8B0C9E6C52052,300001723,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,"9,698.13","8,149.69","1,548.44",N               ,P             
74867AD200E41EDBA5D8B0C9E6C54052,300001724,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,"6,117.69","5,140.92",976.77,N               ,P             
74867AD200E41EDBA5D8B0C9E6C56052,300001725,74867AD200E41EDBA5D8B06885B00052  ,EUR          ,"2,277.66","1,914.00",363.66,N               ,P             
74867AD200E41EDBA5D8B0C9E6C58052,300001726,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,"20,253.80","17,020.00","3,233.80",N               ,P             
74867AD200E41EDBA5D8B0C9E6C5A052,300001727,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,"7,575.54","6,366.00","1,209.54",N               ,P             
74867AD200E41EDBA5D8B0C9E6C5C052,300001728,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,"4,715.92","3,962.96",752.96,N               ,P             
74867AD200E41EDBA5D8B0C9E6C5E052,300001729,74867AD200E41EDBA5D8B06885AD2052  ,EUR          ,"7,848.05","6,595.00","1,253.05",N               ,P             
74867AD200E41EDBA5D8B0C9E6C60052,300001730,74867AD200E41EDBA5D8B06885AF6052  ,EUR          ,487.9,410,77.9,N               ,P             
74867AD200E41EDBA5D8B0C9E6C62052,300001731,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,"1,351.84","1,136.00",215.84,N               ,P             
74867AD200E41EDBA5D8B0C9E6C64052,300001732,74867AD200E41EDBA5D8B06885AEE052  ,EUR          ,"8,554.91","7,189.00","1,365.91",N               ,P             
74867AD200E41EDBA5D8B0C9E6C66052,300001733,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,"5,682.25","4,775.00",907.25,N               ,P             
74867AD200E41EDBA5D8B0C9E6C68052,300001734,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,"3,769.92","3,168.00",601.92,N               ,P             
74867AD200E41EDBA5D8B0C9E6C6A052,300001735,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,"2,589.45","2,176.00",413.45,N               ,P             
74867AD200E41EDBA5D8B0C9E6C6C052,300001736,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,"54,034.33","45,407.00","8,627.33",N               ,P             
74867AD200E41EDBA5D8B0C9E6C6E052,300001737,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,"108,157.91","90,889.00","17,268.91",N               ,P             
74867AD200E41EDBA5D8B0C9E6C70052,300001738,74867AD200E41EDBA5D8B06885AC8052  ,EUR          ,"6,840.71","5,748.50","1,092.21",N               ,P             
74867AD200E41EDBA5D8B0C9E6C72052,300001739,74867AD200E41EDBA5D8B06885AE4052  ,EUR          ,"63,073.57","53,003.00","10,070.57",N               ,P             
74867AD200E41EDBA5D8B0C9E6C74052,300001740,74867AD200E41EDBA5D8B06885AFE052  ,EUR          ,"2,248.99","1,889.91",359.08,N               ,P             
74867AD200E41EDBA5D8B0C9E6C76052,300001741,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,"3,986.25","3,349.79",636.46,N               ,P             
74867AD200E41EDBA5D8B0C9E6C78052,300001742,74867AD200E41EDBA5D8B06885ADE052  ,EUR          ,"6,700.89","5,631.00","1,069.89",N               ,P             
74867AD200E41EDBA5D8B0C9E6C7A052,300001743,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,"10,073.19","8,464.87","1,608.32",N               ,P             
74867AD200E41EDBA5D8B0C9E6C7C052,300001744,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,"3,283.13","2,758.94",524.19,N               ,P             
74867AD200E41EDBA5D8B0C9E6C7E052,300001745,74867AD200E41EDBA5D8B06885B00052  ,EUR          ,"1,710.03","1,437.00",273.03,N               ,P             
74867AD200E41EDBA5D8B0C9E6C80052,300001746,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,"1,864.71","1,566.98",297.73,N               ,P             
74867AD200E41EDBA5D8B0C9E6C82052,300001747,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,"5,601.33","4,707.00",894.33,N               ,P             
74867AD200E41EDBA5D8B0C9E6C84052,300001748,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,"3,944.81","3,314.97",629.84,N               ,P             
74867AD200E41EDBA5D8B0C9E6C86052,300001749,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,"3,233.23","2,717.00",516.23,N               ,P             
74867AD200E41EDBA5D8B0C9E6C88052,300001750,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,"3,913.91","3,289.00",624.91,N               ,P             
74867AD200E41EDBA5D8B0C9E6C8A052,300001751,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,"43,534.96","36,584.00","6,950.96",N               ,P             
74867AD200E41EDBA5D8B0C9E6C8C052,300001752,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,"18,142.74","15,246.00","2,896.74",N               ,P             
74867AD200E41EDBA5D8B0C9E6C8E052,300001753,74867AD200E41EDBA5D8B06885ACA052  ,EUR          ,"6,251.07","5,253.00",998.07,N               ,P             
74867AD200E41EDBA5D8B0C9E6C90052,300001754,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,"4,467.94","3,754.57",713.37,N               ,P             
74867AD200E41EDBA5D8B0C9E6C92052,300001755,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,"6,362.89","5,346.96","1,015.93",N               ,P             
74867AD200E41EDBA5D8B0C9E6C94052,300001756,74867AD200E41EDBA5D8B06885AD2052  ,EUR          ,"4,348.26","3,654.00",694.26,N               ,P             
74867AD200E41EDBA5D8B0C9E6C96052,300001757,74867AD200E41EDBA5D8B06885AFE052  ,EUR          ,"1,857.50","1,560.92",296.58,N               ,P             
74867AD200E41EDBA5D8B0C9E6C98052,300001758,74867AD200E41EDBA5D8B06885AD0052  ,EUR          ,"2,791.74","2,346.00",445.74,N               ,P             
74867AD200E41EDBA5D8B0C9E6C9A052,300001759,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,"1,427.76","1,199.80",227.96,N               ,P             
74867AD200E41EDBA5D8B0C9E6C9C052,300001760,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,"7,261.38","6,102.00","1,159.38",N               ,P             
74867AD200E41EDBA5D8B0C9E6C9E052,300001761,74867AD200E41EDBA5D8B06885AF8052  ,EUR          ,475.52,399.6,75.92,N               ,P             
74867AD200E41EDBA5D8B0C9E6CA0052,300001762,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,"15,621.13","13,127.00","2,494.13",N               ,P             
74867AD200E41EDBA5D8B0C9E6CA2052,300001763,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,"6,320.04","5,310.95","1,009.09",N               ,P             
74867AD200E41EDBA5D8B0C9E6CA4052,300001764,74867AD200E41EDBA5D8B06885AF6052  ,EUR          ,239.19,201,38.19,N               ,P             
74867AD200E41EDBA5D8B0C9E6CA6052,300001765,74867AD200E41EDBA5D8B06885ACC052  ,EUR          ,"13,075.83","10,988.10","2,087.73",N               ,P             
74867AD200E41EDBA5D8B0C9E6CA8052,300001766,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,"1,942.08","1,632.00",310.08,N               ,P             
74867AD200E41EDBA5D8B0C9E6CAA052,300001767,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,117.8,98.99,18.81,N               ,P             
74867AD200E41EDBA5D8B0C9E6CAC052,300001768,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,"19,813.50","16,650.00","3,163.50",N               ,P             
74867AD200E41EDBA5D8B0C9E6CAE052,300001769,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,"8,448.47","7,099.56","1,348.91",N               ,P             
74867AD200E41EDBA5D8B0C9E6CB0052,300001770,74867AD200E41EDBA5D8B06885AFA052  ,EUR          ,"3,980.08","3,344.60",635.48,N               ,P             
74867AD200E41EDBA5D8B0C9E6CB2052,300001771,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,"7,625.52","6,408.00","1,217.52",N               ,P             
74867AD200E41EDBA5D8B0C9E6CB4052,300001772,74867AD200E41EDBA5D8B06885AD0052  ,EUR          ,"1,535.10","1,290.00",245.1,N               ,P             
74867AD200E41EDBA5D8B0C9E6CB6052,300001773,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,"1,624.35","1,365.00",259.35,N               ,P             
74867AD200E41EDBA5D8B0C9E6CB8052,300001774,74867AD200E41EDBA5D8B06885AC0052  ,EUR          ,"13,781.39","11,581.00","2,200.39",N               ,P             
74867AD200E41EDBA5D8B0C9E6CBA052,300001775,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,"47,582.15","39,985.00","7,597.15",N               ,P             
74867AD200E41EDBA5D8B0C9E6CBC052,300001776,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,"18,190.34","15,286.00","2,904.34",N               ,P             
74867AD200E41EDBA5D8B0C9E6CBE052,300001777,74867AD200E41EDBA5D8B06885AB2052  ,EUR          ,"9,182.04","7,716.00","1,466.04",N               ,P             
74867AD200E41EDBA5D8B0C9E6CC0052,300001778,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,"5,806.01","4,879.00",927.01,N               ,P             
74867AD200E41EDBA5D8B0C9E6CC2052,300001779,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,"1,626.37","1,366.70",259.67,N               ,P             
74867AD200E41EDBA5D8B0C9E6CC4052,300001780,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,"2,691.78","2,262.00",429.78,N               ,P             
74867AD200E41EDBA5D8B0C9E6CC6052,300001781,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,"4,950.40","4,160.00",790.4,N               ,P             
74867AD200E41EDBA5D8B0C9E6CC8052,300001782,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,"12,020.19","10,101.00","1,919.19",N               ,P             
74867AD200E41EDBA5D8B0C9E6CCA052,300001783,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,"71,973.58","60,482.00","11,491.58",N               ,P             
74867AD200E41EDBA5D8B0C9E6CCC052,300001784,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,"8,751.26","7,354.00","1,397.26",N               ,P             
74867AD200E41EDBA5D8B0C9E6CCE052,300001785,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,"4,938.50","4,150.00",788.5,N               ,P             
74867AD200E41EDBA5D8B0C9E6CD0052,300001786,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,"3,227.24","2,711.97",515.27,N               ,P             
74867AD200E41EDBA5D8B0C9E6CD2052,300001787,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,"8,542.94","7,178.94","1,364.00",N               ,P             
74867AD200E41EDBA5D8B0C9E6CD4052,300001788,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,"3,485.98","2,929.40",556.58,N               ,P             
74867AD200E41EDBA5D8B0C9E6CD6052,300001789,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,"6,127.29","5,148.98",978.31,N               ,P             
74867AD200E41EDBA5D8B0C9E6CD8052,300001790,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,"13,274.68","11,155.20","2,119.48",N               ,P             
74867AD200E41EDBA5D8B0C9E6CDA052,300001791,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,"1,933.73","1,624.98",308.75,N               ,P             
74867AD200E41EDBA5D8B0C9E6CDC052,300001792,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,"2,153.90","1,810.00",343.9,N               ,P             
74867AD200E41EDBA5D8B0C9E6CDE052,300001793,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,"5,622.75","4,725.00",897.75,N               ,P             
74867AD200E41EDBA5D8B0C9E6CE0052,300001794,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,"20,476.33","17,207.00","3,269.33",N               ,P             
74867AD200E41EDBA5D8B0C9E6CE2052,300001795,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,"90,278.16","75,864.00","14,414.16",N               ,P             
74867AD200E41EDBA5D8B0C9E6CE4052,300001796,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,"12,848.43","10,797.00","2,051.43",N               ,P             
74867AD200E41EDBA5D8B0C9E6CE6052,300001797,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,"1,067.43",897,170.43,N               ,P             
74867AD200E41EDBA5D8B0C9E6CE8052,300001798,74867AD200E41EDBA5D8B06885AEE052  ,EUR          ,"5,257.42","4,418.00",839.42,N               ,P             
74867AD200E41EDBA5D8B0C9E6CEA052,300001799,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,"16,756.39","14,081.00","2,675.39",N               ,P             
74867AD200E41EDBA5D8B0C9E6CEC052,300001800,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,"7,349.35","6,175.92","1,173.43",N               ,P             
74867AD200E41EDBA5D8B0C9E6CEE052,300001801,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,"11,252.64","9,456.00","1,796.64",N               ,P             
74867AD200E41EDBA5D8B0C9E6CF0052,300001802,74867AD200E41EDBA5D8B06885B02052  ,EUR          ,"3,140.41","2,639.00",501.41,N               ,P             
74867AD200E41EDBA5D8B0C9E6CF2052,300001803,74867AD200E41EDBA5D8B06885ACA052  ,EUR          ,"6,251.07","5,253.00",998.07,N               ,P             
74867AD200E41EDBA5D8B0C9E6CF4052,300001804,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,"3,944.82","3,314.97",629.85,N               ,P             
74867AD200E41EDBA5D8B0C9E6CF6052,300001805,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,"125,635.44","105,576.00","20,059.44",N               ,P             
74867AD200E41EDBA5D8B0C9E6CF8052,300001806,74867AD200E41EDBA5D8B06885B00052  ,EUR          ,974.61,819,155.61,N               ,P             
74867AD200E41EDBA5D8B0C9E6CFA052,300001807,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,"3,669.96","3,084.00",585.96,N               ,P             
74867AD200E41EDBA5D8B0C9E6CFC052,300001808,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,"7,677.85","6,451.97","1,225.88",N               ,P             
