NODE_KEY                        ,PARENT_KEY_NODE_KEY               ,PO_ITEM_POS,PRODUCT_GUID_NODE_KEY    ,CURRENCY_CODE,GROSS_AMOUNT        ,NET_AMOUNT          ,TAX_AMOUNT          
74867AD200E41EDBA5D8B0CC97840052,74867AD200E41EDBA5D8B0C98DE2E052  ,30,74867AD200E41EDBA5D8B06B26F7C052  ,USD          ,188.02,158,30.02
74867AD200E41EDBA5D8B0CC97842052,74867AD200E41EDBA5D8B0C98DE30052  ,10,74867AD200E41EDBA5D8B06B26ED8052  ,ARS          ,"1,166.20",980,186.2
74867AD200E41EDBA5D8B0CC97844052,74867AD200E41EDBA5D8B0C98DE30052  ,20,74867AD200E41EDBA5D8B06B26F32052  ,ARS          ,83.3,70,13.3
74867AD200E41EDBA5D8B0CC97846052,74867AD200E41EDBA5D8B0C98DE30052  ,30,74867AD200E41EDBA5D8B06B26F8C052  ,ARS          ,"2,259.81","1,899.00",360.81
74867AD200E41EDBA5D8B0CC97848052,74867AD200E41EDBA5D8B0C98DE30052  ,40,74867AD200E41EDBA5D8B06B26ED8052  ,ARS          ,"1,166.20",980,186.2
74867AD200E41EDBA5D8B0CC9784A052,74867AD200E41EDBA5D8B0C98DE30052  ,50,74867AD200E41EDBA5D8B06B26F32052  ,ARS          ,83.3,70,13.3
74867AD200E41EDBA5D8B0CC9784C052,74867AD200E41EDBA5D8B0C98DE30052  ,60,74867AD200E41EDBA5D8B06B26F8C052  ,ARS          ,753.27,633,120.27
74867AD200E41EDBA5D8B0CC9784E052,74867AD200E41EDBA5D8B0C98DE30052  ,70,74867AD200E41EDBA5D8B06B26ED8052  ,ARS          ,"1,749.30","1,470.00",279.3
74867AD200E41EDBA5D8B0CC97850052,74867AD200E41EDBA5D8B0C98DE32052  ,10,74867AD200E41EDBA5D8B06B26F54052  ,ARS          ,34.51,29,5.51
74867AD200E41EDBA5D8B0CC97852052,74867AD200E41EDBA5D8B0C98DE32052  ,20,74867AD200E41EDBA5D8B06B26EFA052  ,ARS          ,253.11,212.7,40.41
74867AD200E41EDBA5D8B0CC97854052,74867AD200E41EDBA5D8B0C98DE32052  ,30,74867AD200E41EDBA5D8B06B26F54052  ,ARS          ,103.53,87,16.53
74867AD200E41EDBA5D8B0CC97856052,74867AD200E41EDBA5D8B0C98DE32052  ,40,74867AD200E41EDBA5D8B06B26EFA052  ,ARS          ,84.37,70.9,13.47
74867AD200E41EDBA5D8B0CC97858052,74867AD200E41EDBA5D8B0C98DE34052  ,10,74867AD200E41EDBA5D8B06B26F9E052  ,ARS          ,"2,322.88","1,952.00",370.88
74867AD200E41EDBA5D8B0CC9785A052,74867AD200E41EDBA5D8B0C98DE34052  ,20,74867AD200E41EDBA5D8B06B26F44052  ,ARS          ,"2,853.62","2,398.00",455.62
74867AD200E41EDBA5D8B0CC9785C052,74867AD200E41EDBA5D8B0C98DE34052  ,30,74867AD200E41EDBA5D8B06B26EEA052  ,ARS          ,26.18,22,4.18
74867AD200E41EDBA5D8B0CC9785E052,74867AD200E41EDBA5D8B0C98DE34052  ,40,74867AD200E41EDBA5D8B06B26F9E052  ,ARS          ,"3,484.32","2,928.00",556.32
74867AD200E41EDBA5D8B0CC97860052,74867AD200E41EDBA5D8B0C98DE34052  ,50,74867AD200E41EDBA5D8B06B26F44052  ,ARS          ,"2,853.62","2,398.00",455.62
74867AD200E41EDBA5D8B0CC97862052,74867AD200E41EDBA5D8B0C98DE34052  ,60,74867AD200E41EDBA5D8B06B26EEA052  ,ARS          ,26.18,22,4.18
74867AD200E41EDBA5D8B0CC97864052,74867AD200E41EDBA5D8B0C98DE34052  ,70,74867AD200E41EDBA5D8B06B26F9E052  ,ARS          ,"1,161.44",976,185.44
74867AD200E41EDBA5D8B0CC97866052,74867AD200E41EDBA5D8B0C98DE34052  ,80,74867AD200E41EDBA5D8B06B26F44052  ,ARS          ,"2,853.62","2,398.00",455.62
74867AD200E41EDBA5D8B0CC97868052,74867AD200E41EDBA5D8B0C98DE34052  ,90,74867AD200E41EDBA5D8B06B26EEA052  ,ARS          ,39.27,33,6.27
74867AD200E41EDBA5D8B0CC9786A052,74867AD200E41EDBA5D8B0C98DE36052  ,10,74867AD200E41EDBA5D8B06B26F6A052  ,EUR          ,10.7,8.99,1.71
74867AD200E41EDBA5D8B0CC9786C052,74867AD200E41EDBA5D8B0C98DE36052  ,20,74867AD200E41EDBA5D8B06B26F10052  ,EUR          ,160.65,135,25.65
74867AD200E41EDBA5D8B0CC9786E052,74867AD200E41EDBA5D8B0C98DE36052  ,30,74867AD200E41EDBA5D8B06B26EB6052  ,EUR          ,"2,972.62","2,498.00",474.62
74867AD200E41EDBA5D8B0CC97870052,74867AD200E41EDBA5D8B0C98DE36052  ,40,74867AD200E41EDBA5D8B06B26F6A052  ,EUR          ,21.4,17.98,3.42
74867AD200E41EDBA5D8B0CC97872052,74867AD200E41EDBA5D8B0C98DE36052  ,50,74867AD200E41EDBA5D8B06B26F10052  ,EUR          ,160.65,135,25.65
74867AD200E41EDBA5D8B0CC97874052,74867AD200E41EDBA5D8B0C98DE36052  ,60,74867AD200E41EDBA5D8B06B26EB6052  ,EUR          ,"2,972.62","2,498.00",474.62
74867AD200E41EDBA5D8B0CC97876052,74867AD200E41EDBA5D8B0C98DE36052  ,70,74867AD200E41EDBA5D8B06B26F6A052  ,EUR          ,21.4,17.98,3.42
74867AD200E41EDBA5D8B0CC97878052,74867AD200E41EDBA5D8B0C98DE38052  ,10,74867AD200E41EDBA5D8B06B26F52052  ,JPY          ,46.41,39,7.41
74867AD200E41EDBA5D8B0CC9787A052,74867AD200E41EDBA5D8B0C98DE38052  ,20,74867AD200E41EDBA5D8B06B26EF8052  ,JPY          ,33.32,28,5.32
74867AD200E41EDBA5D8B0CC9787C052,74867AD200E41EDBA5D8B0C98DE38052  ,30,74867AD200E41EDBA5D8B06B26F52052  ,JPY          ,46.41,39,7.41
74867AD200E41EDBA5D8B0CC9787E052,74867AD200E41EDBA5D8B0C98DE38052  ,40,74867AD200E41EDBA5D8B06B26EF8052  ,JPY          ,16.66,14,2.66
74867AD200E41EDBA5D8B0CC97880052,74867AD200E41EDBA5D8B0C98DE38052  ,50,74867AD200E41EDBA5D8B06B26F52052  ,JPY          ,46.41,39,7.41
74867AD200E41EDBA5D8B0CC97882052,74867AD200E41EDBA5D8B0C98DE38052  ,60,74867AD200E41EDBA5D8B06B26EF8052  ,JPY          ,49.98,42,7.98
74867AD200E41EDBA5D8B0CC97884052,74867AD200E41EDBA5D8B0C98DE3A052  ,10,74867AD200E41EDBA5D8B06B26F82052  ,EUR          ,"4,280.43","3,597.00",683.43
74867AD200E41EDBA5D8B0CC97886052,74867AD200E41EDBA5D8B0C98DE3A052  ,20,74867AD200E41EDBA5D8B06B26F28052  ,EUR          ,5.47,4.6,0.87
74867AD200E41EDBA5D8B0CC97888052,74867AD200E41EDBA5D8B0C98DE3A052  ,30,74867AD200E41EDBA5D8B06B26ECE052  ,EUR          ,410.55,345,65.55
74867AD200E41EDBA5D8B0CC9788A052,74867AD200E41EDBA5D8B0C98DE3A052  ,40,74867AD200E41EDBA5D8B06B26F82052  ,EUR          ,"4,280.43","3,597.00",683.43
74867AD200E41EDBA5D8B0CC9788C052,74867AD200E41EDBA5D8B0C98DE3A052  ,50,74867AD200E41EDBA5D8B06B26F28052  ,EUR          ,5.47,4.6,0.87
74867AD200E41EDBA5D8B0CC9788E052,74867AD200E41EDBA5D8B0C98DE3A052  ,60,74867AD200E41EDBA5D8B06B26ECE052  ,EUR          ,410.55,345,65.55
74867AD200E41EDBA5D8B0CC97890052,74867AD200E41EDBA5D8B0C98DE3A052  ,70,74867AD200E41EDBA5D8B06B26F82052  ,EUR          ,"2,853.62","2,398.00",455.62
74867AD200E41EDBA5D8B0CC97892052,74867AD200E41EDBA5D8B0C98DE3A052  ,80,74867AD200E41EDBA5D8B06B26F28052  ,EUR          ,8.21,6.9,1.31
74867AD200E41EDBA5D8B0CC97894052,74867AD200E41EDBA5D8B0C98DE3A052  ,90,74867AD200E41EDBA5D8B06B26ECE052  ,EUR          ,821.1,690,131.1
74867AD200E41EDBA5D8B0CC97896052,74867AD200E41EDBA5D8B0C98DE3C052  ,10,74867AD200E41EDBA5D8B06B26EDE052  ,USD          ,235.62,198,37.62
74867AD200E41EDBA5D8B0CC97898052,74867AD200E41EDBA5D8B0C98DE3C052  ,20,74867AD200E41EDBA5D8B06B26F92052  ,USD          ,"1,651.72","1,388.00",263.72
74867AD200E41EDBA5D8B0CC9789A052,74867AD200E41EDBA5D8B0C98DE3C052  ,30,74867AD200E41EDBA5D8B06B26F38052  ,USD          ,54.74,46,8.74
74867AD200E41EDBA5D8B0CC9789C052,74867AD200E41EDBA5D8B0C98DE3E052  ,10,74867AD200E41EDBA5D8B06B26F6A052  ,EUR          ,10.7,8.99,1.71
74867AD200E41EDBA5D8B0CC9789E052,74867AD200E41EDBA5D8B0C98DE3E052  ,20,74867AD200E41EDBA5D8B06B26F10052  ,EUR          ,107.1,90,17.1
74867AD200E41EDBA5D8B0CC978A0052,74867AD200E41EDBA5D8B0C98DE40052  ,10,74867AD200E41EDBA5D8B06B26EC0052  ,JPY          ,"8,207.43","6,897.00","1,310.43"
74867AD200E41EDBA5D8B0CC978A2052,74867AD200E41EDBA5D8B0C98DE40052  ,20,74867AD200E41EDBA5D8B06B26F74052  ,JPY          ,"6,069.00","5,100.00",969
74867AD200E41EDBA5D8B0CC978A4052,74867AD200E41EDBA5D8B0C98DE40052  ,30,74867AD200E41EDBA5D8B06B26F1A052  ,JPY          ,65.45,55,10.45
74867AD200E41EDBA5D8B0CC978A6052,74867AD200E41EDBA5D8B0C98DE40052  ,40,74867AD200E41EDBA5D8B06B26EC0052  ,JPY          ,"5,471.62","4,598.00",873.62
74867AD200E41EDBA5D8B0CC978A8052,74867AD200E41EDBA5D8B0C98DE42052  ,10,74867AD200E41EDBA5D8B06B26F14052  ,EUR          ,285.24,239.7,45.54
74867AD200E41EDBA5D8B0CC978AA052,74867AD200E41EDBA5D8B0C98DE42052  ,20,74867AD200E41EDBA5D8B06B26EBA052  ,EUR          ,"1,963.50","1,650.00",313.5
74867AD200E41EDBA5D8B0CC978AC052,74867AD200E41EDBA5D8B0C98DE42052  ,30,74867AD200E41EDBA5D8B06B26F6E052  ,EUR          ,160.61,134.97,25.64
74867AD200E41EDBA5D8B0CC978AE052,74867AD200E41EDBA5D8B0C98DE42052  ,40,74867AD200E41EDBA5D8B06B26F14052  ,EUR          ,95.08,79.9,15.18
74867AD200E41EDBA5D8B0CC978B0052,74867AD200E41EDBA5D8B0C98DE42052  ,50,74867AD200E41EDBA5D8B06B26EBA052  ,EUR          ,"5,890.50","4,950.00",940.5
74867AD200E41EDBA5D8B0CC978B2052,74867AD200E41EDBA5D8B0C98DE42052  ,60,74867AD200E41EDBA5D8B06B26F6E052  ,EUR          ,53.54,44.99,8.55
74867AD200E41EDBA5D8B0CC978B4052,74867AD200E41EDBA5D8B0C98DE44052  ,10,74867AD200E41EDBA5D8B06B26F56052  ,ZAR          ,711.62,598,113.62
74867AD200E41EDBA5D8B0CC978B6052,74867AD200E41EDBA5D8B0C98DE44052  ,20,74867AD200E41EDBA5D8B06B26EFC052  ,ZAR          ,194.45,163.4,31.05
74867AD200E41EDBA5D8B0CC978B8052,74867AD200E41EDBA5D8B0C98DE44052  ,30,74867AD200E41EDBA5D8B06B26F56052  ,ZAR          ,711.62,598,113.62
74867AD200E41EDBA5D8B0CC978BA052,74867AD200E41EDBA5D8B0C98DE44052  ,40,74867AD200E41EDBA5D8B06B26EFC052  ,ZAR          ,194.45,163.4,31.05
74867AD200E41EDBA5D8B0CC978BC052,74867AD200E41EDBA5D8B0C98DE44052  ,50,74867AD200E41EDBA5D8B06B26F56052  ,ZAR          ,355.81,299,56.81
74867AD200E41EDBA5D8B0CC978BE052,74867AD200E41EDBA5D8B0C98DE44052  ,60,74867AD200E41EDBA5D8B06B26EFC052  ,ZAR          ,97.22,81.7,15.52
74867AD200E41EDBA5D8B0CC978C0052,74867AD200E41EDBA5D8B0C98DE44052  ,70,74867AD200E41EDBA5D8B06B26F56052  ,ZAR          ,711.62,598,113.62
74867AD200E41EDBA5D8B0CC978C2052,74867AD200E41EDBA5D8B0C98DE44052  ,80,74867AD200E41EDBA5D8B06B26EFC052  ,ZAR          ,291.67,245.1,46.57
74867AD200E41EDBA5D8B0CC978C4052,74867AD200E41EDBA5D8B0C98DE44052  ,90,74867AD200E41EDBA5D8B06B26F56052  ,ZAR          ,711.62,598,113.62
74867AD200E41EDBA5D8B0CC978C6052,74867AD200E41EDBA5D8B0C98DE46052  ,10,74867AD200E41EDBA5D8B06B26EC0052  ,JPY          ,"5,471.62","4,598.00",873.62
74867AD200E41EDBA5D8B0CC978C8052,74867AD200E41EDBA5D8B0C98DE46052  ,20,74867AD200E41EDBA5D8B06B26F74052  ,JPY          ,"2,023.00","1,700.00",323
74867AD200E41EDBA5D8B0CC978CA052,74867AD200E41EDBA5D8B0C98DE46052  ,30,74867AD200E41EDBA5D8B06B26F1A052  ,JPY          ,130.9,110,20.9
74867AD200E41EDBA5D8B0CC978CC052,74867AD200E41EDBA5D8B0C98DE48052  ,10,74867AD200E41EDBA5D8B06B26ED2052  ,CAD          ,"1,535.10","1,290.00",245.1
74867AD200E41EDBA5D8B0CC978CE052,74867AD200E41EDBA5D8B0C98DE48052  ,20,74867AD200E41EDBA5D8B06B26F86052  ,CAD          ,0,0,0
74867AD200E41EDBA5D8B0CC978D0052,74867AD200E41EDBA5D8B0C98DE4A052  ,10,74867AD200E41EDBA5D8B06B26F60052  ,ARS          ,464.1,390,74.1
74867AD200E41EDBA5D8B0CC978D2052,74867AD200E41EDBA5D8B0C98DE4A052  ,20,74867AD200E41EDBA5D8B06B26F06052  ,ARS          ,603.33,507,96.33
74867AD200E41EDBA5D8B0CC978D4052,74867AD200E41EDBA5D8B0C98DE4A052  ,30,74867AD200E41EDBA5D8B06B26F60052  ,ARS          ,154.7,130,24.7
74867AD200E41EDBA5D8B0CC978D6052,74867AD200E41EDBA5D8B0C98DE4A052  ,40,74867AD200E41EDBA5D8B06B26F06052  ,ARS          ,402.22,338,64.22
74867AD200E41EDBA5D8B0CC978D8052,74867AD200E41EDBA5D8B0C98DE4C052  ,10,74867AD200E41EDBA5D8B06B26F76052  ,EUR          ,"4,284.00","3,600.00",684
74867AD200E41EDBA5D8B0CC978DA052,74867AD200E41EDBA5D8B0C98DE4C052  ,20,74867AD200E41EDBA5D8B06B26F1C052  ,EUR          ,103.53,87,16.53
74867AD200E41EDBA5D8B0CC978DC052,74867AD200E41EDBA5D8B0C98DE4C052  ,30,74867AD200E41EDBA5D8B06B26EC2052  ,EUR          ,"1,638.63","1,377.00",261.63
74867AD200E41EDBA5D8B0CC978DE052,74867AD200E41EDBA5D8B0C98DE4C052  ,40,74867AD200E41EDBA5D8B06B26F76052  ,EUR          ,"4,284.00","3,600.00",684
74867AD200E41EDBA5D8B0CC978E0052,74867AD200E41EDBA5D8B0C98DE4C052  ,50,74867AD200E41EDBA5D8B06B26F1C052  ,EUR          ,69.02,58,11.02
74867AD200E41EDBA5D8B0CC978E2052,74867AD200E41EDBA5D8B0C98DE4C052  ,60,74867AD200E41EDBA5D8B06B26EC2052  ,EUR          ,546.21,459,87.21
74867AD200E41EDBA5D8B0CC978E4052,74867AD200E41EDBA5D8B0C98DE4C052  ,70,74867AD200E41EDBA5D8B06B26F76052  ,EUR          ,"2,856.00","2,400.00",456
74867AD200E41EDBA5D8B0CC978E6052,74867AD200E41EDBA5D8B0C98DE4E052  ,10,74867AD200E41EDBA5D8B06B26EE2052  ,EUR          ,117.81,99,18.81
74867AD200E41EDBA5D8B0CC978E8052,74867AD200E41EDBA5D8B0C98DE4E052  ,20,74867AD200E41EDBA5D8B06B26F3C052  ,EUR          ,"11,900.00","10,000.00","1,900.00"
74867AD200E41EDBA5D8B0CC978EA052,74867AD200E41EDBA5D8B0C98DE4E052  ,30,74867AD200E41EDBA5D8B06B26F96052  ,EUR          ,"1,425.62","1,198.00",227.62
74867AD200E41EDBA5D8B0CC978EC052,74867AD200E41EDBA5D8B0C98DE4E052  ,40,74867AD200E41EDBA5D8B06B26EE2052  ,EUR          ,235.62,198,37.62
74867AD200E41EDBA5D8B0CC978EE052,74867AD200E41EDBA5D8B0C98DE4E052  ,50,74867AD200E41EDBA5D8B06B26F3C052  ,EUR          ,"17,850.00","15,000.00","2,850.00"
74867AD200E41EDBA5D8B0CC978F0052,74867AD200E41EDBA5D8B0C98DE4E052  ,60,74867AD200E41EDBA5D8B06B26F96052  ,EUR          ,"1,425.62","1,198.00",227.62
74867AD200E41EDBA5D8B0CC978F2052,74867AD200E41EDBA5D8B0C98DE4E052  ,70,74867AD200E41EDBA5D8B06B26EE2052  ,EUR          ,235.62,198,37.62
74867AD200E41EDBA5D8B0CC978F4052,74867AD200E41EDBA5D8B0C98DE4E052  ,80,74867AD200E41EDBA5D8B06B26F3C052  ,EUR          ,"11,900.00","10,000.00","1,900.00"
74867AD200E41EDBA5D8B0CC978F6052,74867AD200E41EDBA5D8B0C98DE4E052  ,90,74867AD200E41EDBA5D8B06B26F96052  ,EUR          ,"2,138.43","1,797.00",341.43
74867AD200E41EDBA5D8B0CC978F8052,74867AD200E41EDBA5D8B0C98DE4E052  ,100,74867AD200E41EDBA5D8B06B26EE2052  ,EUR          ,353.43,297,56.43
74867AD200E41EDBA5D8B0CC978FA052,74867AD200E41EDBA5D8B0C98DE50052  ,10,74867AD200E41EDBA5D8B06B26F9C052  ,EUR          ,"1,544.62","1,298.00",246.62
74867AD200E41EDBA5D8B0CC978FC052,74867AD200E41EDBA5D8B0C98DE50052  ,20,74867AD200E41EDBA5D8B06B26EE8052  ,EUR          ,8.33,7,1.33
74867AD200E41EDBA5D8B0CC978FE052,74867AD200E41EDBA5D8B0C98DE50052  ,30,74867AD200E41EDBA5D8B06B26F42052  ,EUR          ,"3,472.42","2,918.00",554.42
74867AD200E41EDBA5D8B0CC97900052,74867AD200E41EDBA5D8B0C98DE50052  ,40,74867AD200E41EDBA5D8B06B26F9C052  ,EUR          ,"1,544.62","1,298.00",246.62
74867AD200E41EDBA5D8B0CC97902052,74867AD200E41EDBA5D8B0C98DE50052  ,50,74867AD200E41EDBA5D8B06B26EE8052  ,EUR          ,16.66,14,2.66
74867AD200E41EDBA5D8B0CC97904052,74867AD200E41EDBA5D8B0C98DE50052  ,60,74867AD200E41EDBA5D8B06B26F42052  ,EUR          ,"3,472.42","2,918.00",554.42
74867AD200E41EDBA5D8B0CC97906052,74867AD200E41EDBA5D8B0C98DE50052  ,70,74867AD200E41EDBA5D8B06B26F9C052  ,EUR          ,"2,316.93","1,947.00",369.93
74867AD200E41EDBA5D8B0CC97908052,74867AD200E41EDBA5D8B0C98DE50052  ,80,74867AD200E41EDBA5D8B06B26EE8052  ,EUR          ,24.99,21,3.99
74867AD200E41EDBA5D8B0CC9790A052,74867AD200E41EDBA5D8B0C98DE50052  ,90,74867AD200E41EDBA5D8B06B26F42052  ,EUR          ,"3,472.42","2,918.00",554.42
74867AD200E41EDBA5D8B0CC9790C052,74867AD200E41EDBA5D8B0C98DE50052  ,100,74867AD200E41EDBA5D8B06B26F9C052  ,EUR          ,"2,316.93","1,947.00",369.93
74867AD200E41EDBA5D8B0CC9790E052,74867AD200E41EDBA5D8B0C98DE52052  ,10,74867AD200E41EDBA5D8B06B26EB4052  ,EUR          ,"3,412.92","2,868.00",544.92
74867AD200E41EDBA5D8B0CC97910052,74867AD200E41EDBA5D8B0C98DE52052  ,20,74867AD200E41EDBA5D8B06B26F68052  ,EUR          ,558.11,469,89.11
74867AD200E41EDBA5D8B0CC97912052,74867AD200E41EDBA5D8B0C98DE52052  ,30,74867AD200E41EDBA5D8B06B26F0E052  ,EUR          ,61.88,52,9.88
74867AD200E41EDBA5D8B0CC97914052,74867AD200E41EDBA5D8B0C98DE52052  ,40,74867AD200E41EDBA5D8B06B26EB4052  ,EUR          ,"2,275.28","1,912.00",363.28
74867AD200E41EDBA5D8B0CC97916052,74867AD200E41EDBA5D8B0C98DE52052  ,50,74867AD200E41EDBA5D8B06B26F68052  ,EUR          ,558.11,469,89.11
74867AD200E41EDBA5D8B0CC97918052,74867AD200E41EDBA5D8B0C98DE52052  ,60,74867AD200E41EDBA5D8B06B26F0E052  ,EUR          ,61.88,52,9.88
74867AD200E41EDBA5D8B0CC9791A052,74867AD200E41EDBA5D8B0C98DE52052  ,70,74867AD200E41EDBA5D8B06B26EB4052  ,EUR          ,"1,137.64",956,181.64
74867AD200E41EDBA5D8B0CC9791C052,74867AD200E41EDBA5D8B0C98DE52052  ,80,74867AD200E41EDBA5D8B06B26F68052  ,EUR          ,"1,116.22",938,178.22
74867AD200E41EDBA5D8B0CC9791E052,74867AD200E41EDBA5D8B0C98DE54052  ,10,74867AD200E41EDBA5D8B06B26F08052  ,CNY          ,674.73,567,107.73
74867AD200E41EDBA5D8B0CC97920052,74867AD200E41EDBA5D8B0C98DE54052  ,20,74867AD200E41EDBA5D8B06B26F62052  ,CNY          ,"3,173.73","2,667.00",506.73
74867AD200E41EDBA5D8B0CC97922052,74867AD200E41EDBA5D8B0C98DE54052  ,30,74867AD200E41EDBA5D8B06B26F08052  ,CNY          ,674.73,567,107.73
74867AD200E41EDBA5D8B0CC97924052,74867AD200E41EDBA5D8B0C98DE54052  ,40,74867AD200E41EDBA5D8B06B26F62052  ,CNY          ,"1,057.91",889,168.91
74867AD200E41EDBA5D8B0CC97926052,74867AD200E41EDBA5D8B0C98DE54052  ,50,74867AD200E41EDBA5D8B06B26F08052  ,CNY          ,224.91,189,35.91
74867AD200E41EDBA5D8B0CC97928052,74867AD200E41EDBA5D8B0C98DE56052  ,10,74867AD200E41EDBA5D8B06B26F22052  ,USD          ,21.18,17.8,3.38
74867AD200E41EDBA5D8B0CC9792A052,74867AD200E41EDBA5D8B0C98DE56052  ,20,74867AD200E41EDBA5D8B06B26F7C052  ,USD          ,94.01,79,15.01
74867AD200E41EDBA5D8B0CC9792C052,74867AD200E41EDBA5D8B0C98DE56052  ,30,74867AD200E41EDBA5D8B06B26EC8052  ,USD          ,"1,218.56","1,024.00",194.56
74867AD200E41EDBA5D8B0CC9792E052,74867AD200E41EDBA5D8B0C98DE56052  ,40,74867AD200E41EDBA5D8B06B26F22052  ,USD          ,10.59,8.9,1.69
74867AD200E41EDBA5D8B0CC97930052,74867AD200E41EDBA5D8B0C98DE56052  ,50,74867AD200E41EDBA5D8B06B26F7C052  ,USD          ,282.03,237,45.03
74867AD200E41EDBA5D8B0CC97932052,74867AD200E41EDBA5D8B0C98DE58052  ,10,74867AD200E41EDBA5D8B06B26F06052  ,ARS          ,201.11,169,32.11
74867AD200E41EDBA5D8B0CC97934052,74867AD200E41EDBA5D8B0C98DE58052  ,20,74867AD200E41EDBA5D8B06B26F60052  ,ARS          ,309.4,260,49.4
74867AD200E41EDBA5D8B0CC97936052,74867AD200E41EDBA5D8B0C98DE58052  ,30,74867AD200E41EDBA5D8B06B26F06052  ,ARS          ,402.22,338,64.22
74867AD200E41EDBA5D8B0CC97938052,74867AD200E41EDBA5D8B0C98DE58052  ,40,74867AD200E41EDBA5D8B06B26F60052  ,ARS          ,464.1,390,74.1
74867AD200E41EDBA5D8B0CC9793A052,74867AD200E41EDBA5D8B0C98DE58052  ,50,74867AD200E41EDBA5D8B06B26F06052  ,ARS          ,402.22,338,64.22
74867AD200E41EDBA5D8B0CC9793C052,74867AD200E41EDBA5D8B0C98DE58052  ,60,74867AD200E41EDBA5D8B06B26F60052  ,ARS          ,309.4,260,49.4
74867AD200E41EDBA5D8B0CC9793E052,74867AD200E41EDBA5D8B0C98DE58052  ,70,74867AD200E41EDBA5D8B06B26F06052  ,ARS          ,603.33,507,96.33
74867AD200E41EDBA5D8B0CCBFF94052,74867AD200E41EDBA5D8B0C98DE5A052  ,10,74867AD200E41EDBA5D8B06B26F9E052  ,ARS          ,"3,484.32","2,928.00",556.32
74867AD200E41EDBA5D8B0CCBFF96052,74867AD200E41EDBA5D8B0C98DE5A052  ,20,74867AD200E41EDBA5D8B06B26F44052  ,ARS          ,"1,426.81","1,199.00",227.81
74867AD200E41EDBA5D8B0CCBFF98052,74867AD200E41EDBA5D8B0C98DE5A052  ,30,74867AD200E41EDBA5D8B06B26EEA052  ,ARS          ,39.27,33,6.27
74867AD200E41EDBA5D8B0CCBFF9A052,74867AD200E41EDBA5D8B0C98DE5C052  ,10,74867AD200E41EDBA5D8B06B26EE8052  ,EUR          ,16.66,14,2.66
74867AD200E41EDBA5D8B0CCBFF9C052,74867AD200E41EDBA5D8B0C98DE5C052  ,20,74867AD200E41EDBA5D8B06B26F42052  ,EUR          ,"5,208.63","4,377.00",831.63
74867AD200E41EDBA5D8B0CCBFF9E052,74867AD200E41EDBA5D8B0C98DE5C052  ,30,74867AD200E41EDBA5D8B06B26F9C052  ,EUR          ,772.31,649,123.31
74867AD200E41EDBA5D8B0CCBFFA0052,74867AD200E41EDBA5D8B0C98DE5C052  ,40,74867AD200E41EDBA5D8B06B26EE8052  ,EUR          ,16.66,14,2.66
74867AD200E41EDBA5D8B0CCBFFA2052,74867AD200E41EDBA5D8B0C98DE5C052  ,50,74867AD200E41EDBA5D8B06B26F42052  ,EUR          ,"3,472.42","2,918.00",554.42
74867AD200E41EDBA5D8B0CCBFFA4052,74867AD200E41EDBA5D8B0C98DE5C052  ,60,74867AD200E41EDBA5D8B06B26F9C052  ,EUR          ,772.31,649,123.31
74867AD200E41EDBA5D8B0CCBFFA6052,74867AD200E41EDBA5D8B0C98DE5C052  ,70,74867AD200E41EDBA5D8B06B26EE8052  ,EUR          ,24.99,21,3.99
74867AD200E41EDBA5D8B0CCBFFA8052,74867AD200E41EDBA5D8B0C98DE5C052  ,80,74867AD200E41EDBA5D8B06B26F42052  ,EUR          ,"1,736.21","1,459.00",277.21
74867AD200E41EDBA5D8B0CCBFFAA052,74867AD200E41EDBA5D8B0C98DE5E052  ,10,74867AD200E41EDBA5D8B06B26F98052  ,JPY          ,59.5,50,9.5
74867AD200E41EDBA5D8B0CCBFFAC052,74867AD200E41EDBA5D8B0C98DE5E052  ,20,74867AD200E41EDBA5D8B06B26EE4052  ,JPY          ,283.22,238,45.22
74867AD200E41EDBA5D8B0CCBFFAE052,74867AD200E41EDBA5D8B0C98DE5E052  ,30,74867AD200E41EDBA5D8B06B26F3E052  ,JPY          ,"35,700.00","30,000.00","5,700.00"
74867AD200E41EDBA5D8B0CCBFFB0052,74867AD200E41EDBA5D8B0C98DE5E052  ,40,74867AD200E41EDBA5D8B06B26F98052  ,JPY          ,89.25,75,14.25
74867AD200E41EDBA5D8B0CCBFFB2052,74867AD200E41EDBA5D8B0C98DE5E052  ,50,74867AD200E41EDBA5D8B06B26EE4052  ,JPY          ,141.61,119,22.61
74867AD200E41EDBA5D8B0CCBFFB4052,74867AD200E41EDBA5D8B0C98DE5E052  ,60,74867AD200E41EDBA5D8B06B26F3E052  ,JPY          ,"35,700.00","30,000.00","5,700.00"
74867AD200E41EDBA5D8B0CCBFFB6052,74867AD200E41EDBA5D8B0C98DE60052  ,10,74867AD200E41EDBA5D8B06B26F0A052  ,DKK          ,"3,567.62","2,998.00",569.62
74867AD200E41EDBA5D8B0CCBFFB8052,74867AD200E41EDBA5D8B0C98DE60052  ,20,74867AD200E41EDBA5D8B06B26F64052  ,DKK          ,"1,616.02","1,358.00",258.02
74867AD200E41EDBA5D8B0CCBFFBA052,74867AD200E41EDBA5D8B0C98DE60052  ,30,74867AD200E41EDBA5D8B06B26F0A052  ,DKK          ,"3,567.62","2,998.00",569.62
